,日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
2626,20221230,6579,ログリー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
2627,20221230,6580,ライトアップ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
2628,20221230,6584,三櫻工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,6,TOPIX Small 1
2629,20221230,6586,マキタ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
2630,20221230,6588,東芝テック,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2631,20221230,6590,芝浦メカトロニクス,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2632,20221230,6592,マブチモーター,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
2633,20221230,6594,日本電産,プライム（内国株式）,3650,電気機器,9,電機・精密 ,1,TOPIX Core30
2634,20221230,6596,筑波精工,PRO Market,3650,電気機器,9,電機・精密 ,-,-
2635,20221230,6597,ＨＰＣシステムズ,グロース（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2636,20221230,6599,エブレン,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2637,20221230,6612,バルミューダ,グロース（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2638,20221230,6613,ＱＤレーザ,グロース（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2639,20221230,6614,シキノハイテック,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2640,20221230,6615,ユー・エム・シー・エレクトロニクス,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2641,20221230,6616,トレックス・セミコンダクター,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2642,20221230,6617,東光高岳,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2643,20221230,6618,大泉製作所,グロース（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2644,20221230,6619,ダブル・スコープ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2645,20221230,6620,宮越ホールディングス,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
2646,20221230,6622,ダイヘン,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2647,20221230,6625,ＪＡＬＣＯホールディングス,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
2648,20221230,6626,ＳＥＭＩＴＥＣ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2649,20221230,6627,テラプローブ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2650,20221230,6629,テクノホライゾン,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2651,20221230,6630,ヤーマン,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2652,20221230,6632,ＪＶＣケンウッド,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2653,20221230,6633,Ｃ＆Ｇシステムズ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2654,20221230,6634,ネクスグループ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2655,20221230,6635,大日光・エンジニアリング,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2656,20221230,6637,寺崎電気産業,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2657,20221230,6638,ミマキエンジニアリング,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2658,20221230,6640,Ｉ－ＰＥＸ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2659,20221230,6641,日新電機,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2660,20221230,6643,戸上電機製作所,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2661,20221230,6644,大崎電気工業,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2662,20221230,6645,オムロン,プライム（内国株式）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
2663,20221230,6647,森尾電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2664,20221230,6648,かわでん,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2665,20221230,6651,日東工業,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2666,20221230,6652,ＩＤＥＣ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2667,20221230,6653,正興電機製作所,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2668,20221230,6654,不二電機工業,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2669,20221230,6656,インスペック,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2670,20221230,6658,シライ電子工業,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2671,20221230,6659,メディアリンクス,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2672,20221230,6662,ユビテック,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2673,20221230,6663,太洋工業,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2674,20221230,6664,オプトエレクトロニクス,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2675,20221230,6666,リバーエレテック,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2676,20221230,6668,アドテック　プラズマ　テクノロジー,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2677,20221230,6670,ＭＣＪ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2678,20221230,6674,ジーエス・ユアサ　コーポレーション,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
2679,20221230,6675,サクサホールディングス,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2680,20221230,6676,メルコホールディングス,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2681,20221230,6677,エスケーエレクトロニクス,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2682,20221230,6678,テクノメディカ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2683,20221230,6694,ズーム,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2684,20221230,6695,トリプルワン,PRO Market,3650,電気機器,9,電機・精密 ,-,-
2685,20221230,6696,トラース・オン・プロダクト,グロース（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2686,20221230,6697,テックポイント・インク　ＪＤＲ,グロース（外国株式）,3650,電気機器,9,電機・精密 ,-,-
2687,20221230,6698,ヴィスコ・テクノロジーズ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2688,20221230,6699,ダイヤモンドエレクトリックホールディングス,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2689,20221230,6701,日本電気,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
2690,20221230,6702,富士通,プライム（内国株式）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
2691,20221230,6703,沖電気工業,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2692,20221230,6704,岩崎通信機,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2693,20221230,6706,電気興業,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2694,20221230,6707,サンケン電気,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2695,20221230,6715,ナカヨ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2696,20221230,6718,アイホン,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2697,20221230,6721,ウインテスト,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2698,20221230,6723,ルネサスエレクトロニクス,プライム（内国株式）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
2699,20221230,6724,セイコーエプソン,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
2700,20221230,6727,ワコム,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2701,20221230,6728,アルバック,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
2702,20221230,6730,アクセル,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2703,20221230,6731,ピクセラ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2704,20221230,6734,ニューテック,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2705,20221230,6736,サン電子,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2706,20221230,6737,ＥＩＺＯ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2707,20221230,6740,ジャパンディスプレイ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2708,20221230,6741,日本信号,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2709,20221230,6742,京三製作所,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2710,20221230,6743,大同信号,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2711,20221230,6744,能美防災,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2712,20221230,6745,ホーチキ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2713,20221230,6748,星和電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2714,20221230,6750,エレコム,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2715,20221230,6752,パナソニック　ホールディングス,プライム（内国株式）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
2716,20221230,6753,シャープ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
2717,20221230,6754,アンリツ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
2718,20221230,6755,富士通ゼネラル,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
2719,20221230,6757,ＯＳＧコーポレーション,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2720,20221230,6758,ソニーグループ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,1,TOPIX Core30
2721,20221230,6762,ＴＤＫ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
2722,20221230,6763,帝国通信工業,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2723,20221230,6768,タムラ製作所,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2724,20221230,6769,ザインエレクトロニクス,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2725,20221230,6770,アルプスアルパイン,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
2726,20221230,6771,池上通信機,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2727,20221230,6772,東京コスモス電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2728,20221230,6775,ＴＢグループ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2729,20221230,6776,天昇電気工業,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
2730,20221230,6777,ｓａｎｔｅｃ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2731,20221230,6778,アルチザネットワークス,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2732,20221230,6779,日本電波工業,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2733,20221230,6785,鈴木,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2734,20221230,6786,ＲＶＨ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
2735,20221230,6787,メイコー,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2736,20221230,6788,日本トリム,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2737,20221230,6789,ローランド　ディー．ジー．,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2738,20221230,6794,フォスター電機,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2739,20221230,6798,ＳＭＫ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2740,20221230,6800,ヨコオ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2741,20221230,6803,ティアック,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2742,20221230,6804,ホシデン,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2743,20221230,6806,ヒロセ電機,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
2744,20221230,6807,日本航空電子工業,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2745,20221230,6809,ＴＯＡ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2746,20221230,6810,マクセル,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2747,20221230,6814,古野電気,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2748,20221230,6817,スミダコーポレーション,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2749,20221230,6819,伊豆シャボテンリゾート,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
